AT3G05780
AT4G00026
AT5G25940
AT3G62400
AT3G61430
AT3G61430
AT4G16835
AT1G52370
AT1G52370
AT1G52370
AT1G52370
ATMG00970
AT1G64220
AT2G42790
ATMG01000
AT5G12290
AT5G12290
AT5G12290
AT5G12290
AT2G47490
AT5G55610
AT2G33847
AT3G19480
AT4G28390
AT4G28390
AT1G73230
AT1G76690
AT2G30200
AT2G35370
AT5G11310
AT1G12060
AT4G02580
AT4G29540
AT2G34370
AT2G14260
AT3G45420
AT4G11600
AT4G33650
AT4G33650
AT2G15680
AT1G55900
AT4G26410
AT1G67090
AT3G18040
AT1G02820
AT3G60210
AT2G31260
ATMG00650
AT1G66410
AT2G35010
AT2G35010
ATMG00080
AT2G30330
AT2G18450
AT1G30370
AT2G03510
AT3G46430
AT5G18070
AT2G30950
AT2G30950
AT2G30950
AT1G75300
AT2G20890
ATCG00750
AT1G64310
AT4G16800
AT2G07718
AT3G02330
AT2G45030
AT1G26710
AT4G28580
AT1G47840
AT2G19430
AT1G76140
AT2G03690
AT2G01910
AT4G27585
AT1G79280
AT5G53170
AT3G22360
AT4G24200
AT4G24200
AT1G68460
AT2G40810
AT2G40810
AT2G47510
AT2G47510
AT2G47510
AT2G05220
AT2G05220
AT3G56030
ATMG00200
AT2G07692
AT5G08670
AT1G28020
AT2G10940
AT2G10940
ATMG00220
AT2G31060
AT1G66260
AT1G66260
AT1G70600
AT2G19730
AT2G19730
AT2G19730
AT2G40300
AT5G03290
AT1G79550
AT1G79550
AT3G08980
AT3G08980
AT3G08980
AT3G08980
AT3G08980
AT5G18170
AT1G78300
AT5G26780
AT5G26780
AT5G57590
AT1G79990
AT2G19480
AT3G16170
AT2G28815
AT2G18110
AT2G29990
AT3G05820
AT5G24650
AT2G27760
AT2G18520
AT2G21290
AT5G14590
AT2G21160
AT1G43980
AT1G26900
AT4G21020
AT3G10570
AT2G44350
AT2G44350
AT4G24570
AT1G25410
AT5G51220
AT5G36950
AT1G78870
AT4G02485
AT4G02485
AT1G80360
AT1G80360
AT1G80360
AT1G80360
AT5G61030
AT5G61030
AT5G51540
AT1G70980
AT3G13860
AT3G55440
AT1G23800
AT1G02370
AT3G24320
AT1G04900
AT4G29430
AT1G20620
ATMG00840
AT2G04390
AT2G04860
AT4G04320
AT1G71820
AT4G37190
AT4G37190
AT3G01740
AT3G16540
AT3G21740
AT1G14980
ATMG00600
AT1G07830
AT3G49920
AT3G49920
AT3G49920
AT3G49920
AT1G78910
AT2G01250
AT1G52710
AT1G03860
AT1G03860
AT3G06050
AT1G11710
AT2G44640
AT1G76400
AT4G22220
AT5G20090
AT5G20090
AT5G20090
AT5G20090
AT4G32915
AT3G50930
AT1G75350
AT3G26760
AT3G05240
AT2G20860
AT2G20860
AT2G20860
AT1G22300
AT1G69340
AT1G69340
AT2G31140
AT1G23490
AT3G60510
AT5G49840
AT4G39690
AT5G11520
AT1G79560
AT5G24120
AT5G24120
AT5G24120
AT2G04560
AT1G27390
AT1G27390
ATMG01060
AT4G22240
AT3G53360
AT3G53360
AT5G47030
AT5G47770
AT5G19830
AT2G01630
AT1G66345
AT1G49670
AT2G46090
AT3G59760
AT3G59760
AT5G22790
ATMG00860
AT1G78570
AT1G56690
AT5G61230
AT5G15250
AT1G49630
AT1G49630
AT1G49630
AT3G14160
AT5G40010
AT5G08680
AT2G19750
AT3G27620
AT2G40800
AT5G42610
AT1G06430
AT1G06430
AT1G06430
AT5G13430
AT2G39230
AT2G34050
ATMG00370
AT4G22690
ATMG00740
AT4G28005
AT5G06220
AT5G06220
AT5G06220
AT3G22200
AT5G52520
AT1G73660
AT1G79850
AT3G24506
ATMG00730
AT5G58070
AT5G56450
AT5G15910
AT4G36820
AT2G05920
AT3G19170
AT1G53760
AT1G74790
AT5G12390
AT5G14300
AT4G30010
AT1G68990
AT5G06580
AT2G40765
AT2G37410
AT2G37410
AT2G02010
AT1G01290
AT1G01290
ATMG00513
AT5G18400
AT5G18400
AT5G18400
AT1G42960
ATMG00210
AT3G24360
AT1G05005
AT1G75750
AT3G22330
AT5G40650
AT5G40650
AT3G48000
AT1G31170
AT1G31170
AT2G46505
AT1G34360
AT1G47640
AT4G04790
AT5G14210
AT1G72150
AT4G01400
AT3G05775
AT1G11870
AT2G20530
AT2G20530
AT2G30160
AT1G71220
AT3G05790
AT3G05790
AT5G56030
AT2G20540
AT1G56190
AT3G27240
AT2G21260
AT1G56560
AT5G57080
AT1G50400
AT4G34570
AT2G05170
AT3G47630
AT3G47630
AT3G47630
AT3G47630
AT3G47630
AT3G47630
AT1G71850
AT2G17525
AT5G01340
AT3G58750
AT1G02940
AT1G02940
AT4G30490
AT3G60400
AT2G36530
AT4G35090
AT1G29960
AT1G67730
AT3G46560
AT5G65780
AT5G17710
AT5G17710
AT5G17710
AT5G43970
ATMG00540
AT5G47570
AT5G62530
AT5G23040
AT5G23040
AT4G25840
AT1G79210
AT1G79210
AT1G79210
AT2G01470
AT2G07749
AT1G62730
AT2G19900
AT1G75290
AT3G52140
AT3G52140
AT3G52140
AT3G52140
AT3G17611
AT4G32430
AT2G34630
AT1G76520
AT1G76520
AT1G53030
AT3G61360
AT4G33760
AT3G06310
AT3G06310
AT3G06310
AT5G38710
AT4G08390
AT4G08390
AT4G08390
AT1G14610
AT2G01170
AT2G46455
AT2G46455
AT5G19950
AT5G19950
AT5G41970
AT1G01170
AT1G01170
AT4G35830
AT3G16700
AT1G19520
AT1G18600
AT5G11690
AT5G62520
AT4G23660
AT4G23660
AT4G23660
AT4G23660
AT4G23660
AT3G27380
AT3G27380
AT4G30790
AT1G79230
AT2G04520
AT1G76860
AT1G31010
AT4G21140
AT5G66510
AT1G72730
AT2G41380
AT2G20790
AT2G17980
ATMG00180
AT2G02510
AT1G15690
AT1G75600
AT1G70650
AT1G14620
AT3G57470
AT3G27560
AT1G68530
AT1G71720
AT5G15980
AT3G61960
AT2G22290
AT1G66470
AT3G47833
AT3G12650
AT1G50200
AT1G50200
AT3G49590
AT3G49590
AT1G26340
AT1G28395
AT1G28395
AT1G28395
AT3G60980
AT1G75840
AT5G19760
AT1G72175
AT1G76550
ATMG01020
AT2G31170
AT5G59440
AT5G59440
AT3G15660
AT3G15660
ATMG00090
AT3G15730
AT4G04870
AT1G13440
AT2G20490
AT2G20490
AT2G17120
AT1G69530
AT1G30960
AT1G61870
AT5G04860
AT5G08300
AT5G61810
AT1G76390
AT1G76390
AT3G19190
AT3G19190
ATMG01050
AT5G59410
AT2G17720
AT3G16480
AT2G05710
ATMG01150
ATMG00040
ATMG00630
AT5G14040
AT5G63100
AT4G17360
AT5G44780
AT3G51090
AT3G51090
AT1G17350
AT1G17350
AT1G17350
AT1G17350
AT1G17350
AT4G21170
AT2G03440
AT5G25450
AT5G25450
AT5G25450
AT3G02450
AT3G47440
AT1G79040
AT5G08415
ATMG00290
ATCG01100
AT1G32350
AT4G10750
AT2G20270
AT5G39410
AT5G52940
ATMG00110
AT1G71180
AT3G10160
AT1G66940
ATMG01090
ATMG01360
AT1G74060
ATMG00310
AT1G65346
AT3G04800
AT1G13270
AT4G25200
AT5G09600
AT5G09600
AT5G09600
AT4G12080
AT2G01600
AT5G67500
AT5G67500
AT5G67500
AT1G10865
AT4G20020
AT1G10060
AT2G21250
AT2G43780
AT2G43780
AT2G43780
AT1G78915
AT1G31020
AT5G05980
AT5G27760
AT5G55070
AT5G55070
AT1G70410
AT2G02000
AT3G12780
AT1G06710
AT1G06710
AT1G06710
AT1G06710
AT1G06710
AT1G06710
AT1G06710
AT3G13882
AT2G44650
AT1G68590
AT5G13230
AT2G37250
AT1G79010
AT5G49970
AT5G19150
AT5G19150
AT2G03420
AT1G70330
AT1G09020
AT2G04880
AT3G11560
AT3G11560
AT3G11560
AT3G11560
AT3G11560
AT2G05380
AT1G62800
ATMG01280
AT1G79870
AT1G61570
AT2G31890
AT1G77440
AT1G77440
AT3G04340
AT3G04120
AT4G07670
AT2G27800
AT2G01460
AT2G43430
AT3G02650
AT1G16700
AT1G51965
ATCG00650
AT5G50850
ATCG00440
AT1G79440
AT5G40080
AT2G16600
AT5G39800
AT3G23990
AT1G76810
AT3G01280
AT5G27395
AT5G09230
AT5G09230
AT5G09230
AT5G09230
AT5G09230
AT5G51740
AT5G14580
AT1G71880
AT2G31350
AT1G77360
AT2G33800
AT3G56840
AT1G06530
AT1G14860
AT1G52640
AT3G18580
AT1G28000
AT1G06140
ATMG00940
AT4G00860
AT2G38400
AT1G69390
AT3G22670
AT1G72930
AT5G08690
AT5G64670
AT3G20540
AT3G20540
AT1G61990
AT1G61990
AT4G39460
AT4G39460
AT4G39460
AT1G15700
AT5G62050
ATMG01270
AT2G20800
AT2G06530
AT3G08000
AT3G13110
AT3G26690
AT3G26690
AT2G07691
AT3G58140
AT3G22470
AT4G39030
AT2G20190
AT2G07727
AT1G25145
ATMG00270
AT1G29920
AT1G68680
AT2G25840
AT2G25840
ATMG01400
ATMG00810
AT2G32340
AT3G46740
AT3G55010
AT3G55010
AT4G18810
AT4G18810
AT1G11320
AT4G33470
AT5G06180
AT5G06180
AT2G13600
AT1G07920
AT1G73650
AT3G18970
AT4G35850
AT1G18130
AT1G14810
AT2G44065
AT2G44065
AT2G44065
AT4G19191
AT3G45770
AT3G19440
AT3G45890
AT3G24570
AT2G21385
AT1G67460
AT5G55140
AT1G53240
AT2G17270
ATMG01080
AT2G28000
AT5G19620
AT1G71260
AT3G61650
AT5G08720
AT5G43780
AT5G20080
AT5G51080
AT5G51080
AT3G09040
AT3G09040
AT1G73260
AT5G47455
AT5G45570
AT5G53880
AT1G47420
AT3G62530
AT2G38280
AT2G38280
AT1G70580
AT1G70580
AT1G70580
AT1G70580
ATMG00520
AT4G08870
AT1G78620
AT4G21705
AT5G61310
AT5G61310
AT5G61310
AT5G61310
AT5G61310
AT5G61310
AT5G38480
AT5G07840
AT2G01410
AT4G15940
AT1G70320
AT5G48030
AT2G37860
AT2G37860
AT3G13930
AT4G21490
AT4G21490
AT5G41350
AT5G41350
AT4G32610
AT5G24850
AT3G58610
AT3G58610
AT3G58610
AT5G08660
AT5G08660
AT5G08660
AT1G79940
AT1G79940
AT1G79940
AT5G08490
AT5G08490
AT5G08490
AT2G03380
AT1G19570
AT4G26300
AT3G28520
AT1G68730
AT5G57250
AT5G51440
AT3G44160
AT5G40810
AT2G05530
AT5G23300
AT4G11010
AT3G62470
AT1G12620
AT5G37610
AT3G58830
AT5G51040
AT5G51040
AT5G15090
AT5G15090
AT2G22730
AT1G11780
AT2G17360
AT1G68560
AT5G35630
AT5G35630
AT5G35630
AT3G01790
AT3G01790
AT1G32580
AT1G67620
AT1G71310
AT1G71310
ATMG01330
AT5G20720
AT5G20720
AT5G20720
AT5G20720
AT1G59900
ATMG00750
AT1G69220
AT2G29530
AT2G29530
AT2G29530
AT2G01510
AT2G01510
AT5G43822
AT1G74900
AT5G04750
AT1G79490
AT1G49410
AT5G57815
AT5G13610
AT3G21390
AT5G15280
AT2G30620
AT1G71210
AT4G37840
AT2G41600
AT2G41600
AT2G41600
AT2G41600
AT2G41600
AT2G41600
AT2G41600
AT1G64600
AT2G45250
AT3G46520
AT3G46520
AT4G11440
AT4G11440
AT2G17340
AT3G25660
AT2G19680
AT2G19680
AT1G78860
AT1G76010
AT1G76010
AT4G27580
AT3G48030
AT3G06960
AT2G07732
AT2G04780
AT2G04780
AT2G39120
AT5G03905
AT2G38550
AT1G50250
AT4G26210
AT4G26210
AT1G73060
AT2G20760
AT3G27070
AT3G27070
AT3G51790
AT5G13450
AT1G66270
AT3G52300
AT3G52300
AT1G43010
AT2G36460
AT1G22840
AT1G22840
AT1G73180
AT1G73390
AT1G73390
AT1G73390
AT1G73390
AT1G73390
AT1G73390
AT1G49140
AT1G49140
AT3G12600
AT2G20050
AT5G49555
AT5G47435
AT5G47435
AT2G45270
AT2G07707
AT2G01440
AT3G20160
AT3G11460
AT5G34780
AT2G20585
AT2G20585
AT2G03680
AT2G03680
AT2G03680
AT2G17390
AT1G76180
AT1G76180
AT4G30510
AT4G36390
AT1G50460
AT1G74120
AT4G24280
AT2G05830
AT5G57490
AT2G17905
AT4G21460
AT4G21460
AT3G17465
AT1G70530
AT4G13360
AT4G01030
AT4G37830
AT4G37830
AT4G37830
AT1G28540
AT5G09840
AT5G61790
AT2G44590
AT3G07290
AT5G55660
AT1G80150
AT3G46100
AT1G69800
AT2G25680
AT4G04350
AT1G45332
AT1G34160
AT4G32208
AT3G09810
AT5G39900
AT1G73030
AT5G46180
AT5G22650
AT1G11860
AT1G11860
AT1G11860
AT5G19020
AT4G13850
AT1G28690
AT3G22300
AT5G15640
AT1G17560
AT1G07940
AT1G07940
AT1G07940
AT1G07940
AT5G26830
AT5G22350
AT5G50920
AT5G01780
AT1G14140
AT5G65750
AT1G78370
AT5G66500
AT1G50500
AT1G50500
AT5G57440
AT1G66680
AT3G52570
AT1G79600
AT2G26080
AT3G01800
AT1G51490
AT2G47420
AT4G29480
AT2G20280
ATCG00820
ATMG01130
AT3G13674
AT2G07713
AT1G50840
AT1G64960
AT3G02490
AT3G44740
AT3G44740
AT3G44740
AT3G44740
AT2G01690
AT2G33040
AT5G56670
ATMG01230
AT4G17300
AT1G15390
AT4G30000
AT1G23915
AT3G15140
AT3G13470
AT5G08060
AT2G44520
AT1G53000
AT5G58270
AT2G43360
AT2G01140
AT1G24267
AT1G04070
AT1G02150
AT4G32580
ATMG00680
AT1G76200
AT1G47260
AT1G71770
AT1G71770
AT5G50160
AT4G01180
AT5G54100
AT2G07050
AT3G10690
ATMG00300
AT2G07340
AT1G09220
AT4G25130
AT5G06811
AT1G20300
AT4G34030
AT5G42080
AT5G42080
AT1G25180
AT1G73400
AT2G13560
AT1G78380
AT3G55605
AT5G65165
AT5G65165
AT5G16060
AT2G07741
AT3G53770
AT4G02820
AT3G57560
AT5G62270
AT2G45060
AT2G30920
AT2G30920
AT5G16640
ATMG01290
AT2G04410
AT1G72170
AT1G21760
AT1G48200
AT4G35460
AT1G56570
AT1G56570
AT5G63620
AT1G20350
AT3G26782
AT2G22410
AT4G25910
AT3G58840
AT3G58840
AT1G08480
AT5G47320
AT1G32470
AT1G72550
AT1G25290
AT1G74600
AT1G12700
AT1G62670
AT1G62670
AT2G07641
AT4G25100
AT4G25100
AT4G25100
AT4G25100
AT1G03090
AT2G30470
ATMG00770
AT1G48920
AT1G73980
AT1G73980
AT1G73980
AT3G23630
AT1G80600
AT4G28510
AT5G16715
AT3G51010
AT1G32050
ATMG00430
AT5G60390
AT5G60390
AT5G60390
AT2G43400
AT2G43400
AT1G21730
AT5G26680
AT5G26680
AT5G26680
AT5G26680
AT5G26680
AT1G69295
AT1G31470
AT5G04130
ATCG00780
ATMG00150
ATMG00980
AT5G47630
AT5G47630
AT5G47630
AT5G26820
AT1G09300
AT1G18630
AT5G16050
AT5G16050
AT2G01650
AT2G01650
AT1G78320
AT1G16870
AT1G55205
AT2G20230
AT1G22450
AT2G33820
AT4G39050
AT1G71040
AT5G66650
ATMG00830
AT1G03560
AT1G63070
AT2G02100
AT5G38510
AT5G38510
AT5G38510
AT2G21870
AT1G09130
AT2G01860
AT2G38420
AT4G20150
AT5G54890
AT2G36070
AT4G39660
AT1G74970
AT1G74050
AT5G64320
AT5G17290
AT1G66580
AT3G48110
AT5G54770
AT5G15700
AT5G15700
AT2G33585
ATMG00640
AT3G44330
AT5G49030
AT1G51980
AT2G21410
AT5G61370
AT5G47680
AT2G39290
AT2G17240
ATMG00516
AT3G48850
AT3G57090
AT3G57090
ATMG00120
AT5G61990
AT5G61500
AT4G26910
AT5G43430
AT5G43430
AT5G43430
AT5G43430
AT3G03910
AT5G10730
AT1G60770
AT1G05000
AT5G13070
AT5G04050
AT1G23465
AT2G18330
ATMG00490
AT1G70310
AT3G26780
AT3G44370
AT2G43350
AT2G43350
ATMG01210
ATMG01170
AT4G27880
AT4G26680
AT4G26680
AT4G21192
AT4G21192
AT5G56680
AT4G00290
AT4G29390
ATMG01030
AT5G02050
AT1G54990
AT5G43680
AT5G43680
AT1G79690
AT1G79690
AT3G12770
AT3G55630
AT2G35070
AT2G35070
AT1G08220
ATMG00140
AT5G17400
AT2G20410
AT2G20410
AT3G56430
AT4G10620
AT2G26140
AT5G14320
AT3G27550
AT3G27550
AT5G51720
AT2G47380
AT2G47380
ATMG00070
AT1G70490
AT1G70490
AT1G70490
AT1G70490
AT1G70490
AT1G70490
AT1G70490
AT2G40090
AT3G57785
AT4G20360
AT4G20360
AT3G56440
AT2G04540
AT1G65930
AT5G18250
AT1G76080
AT5G26940
AT5G26940
AT5G26940
AT5G26940
AT2G17790
ATMG01220
AT1G25380
AT1G25380
AT5G47690
AT5G47690
AT1G74690
AT4G29060
AT1G12750
AT1G12750
AT1G12750
AT1G12750
AT1G12750
AT4G35000
AT3G03420
AT1G35860
AT2G14740
AT2G14740
AT2G20630
AT5G60335
AT5G60335
AT5G60335
AT5G15010
AT2G07689
ATMG01040
AT1G67280
AT5G39840
AT5G06410
AT2G20710
AT2G20940
AT2G20940
AT2G30970
AT2G30970
AT2G36980
AT4G04750
AT4G04750
AT3G06790
AT5G58005
AT5G58005
AT2G07820
AT3G13450
AT1G70610
AT1G19140
AT1G19140
AT5G14820
AT1G55550
AT3G21650
AT3G21650
AT2G41790
AT1G80550
AT3G03100
AT3G03100
AT1G64210
AT3G62790
AT3G55250
AT1G52825
AT1G52825
AT1G67440
AT1G79750
AT3G58740
AT4G32360
AT4G32360
AT3G13970
AT5G04140
AT3G22110
ATMG01240
AT2G20360
AT2G05310
AT1G67430
AT4G21880
AT5G62575
AT5G62575
AT4G26780
AT2G01420
AT3G03010
AT3G03010
AT3G03010
AT3G11070
AT1G14560
AT1G14560
AT1G67630
AT1G79950
AT1G69350
AT2G39795
AT5G64710
AT1G67490
AT1G48420
AT1G48420
AT1G48420
AT3G06850
AT3G06850
AT4G01990
AT1G19580
AT4G39740
AT5G45900
AT1G29910
AT1G79380
AT2G07599
AT5G52840
AT5G52840
AT2G38670
AT2G20580
AT1G74020
AT4G12130
AT5G42960
AT3G52530
AT5G55200
AT1G12775
AT4G31070
AT4G31070
AT3G55410
AT3G55410
AT5G11770
AT5G03030
AT4G12240
AT1G76405
AT2G19570
AT1G65950
AT1G79900
AT3G01290
AT2G17695
AT2G17695
AT5G09810
AT1G22520
AT1G22520
AT1G80880
AT1G80880
AT1G80880
AT4G20830
AT2G25140
AT2G47020
AT2G05590
AT2G39790
AT1G62260
ATMG00530
AT1G80270
AT1G80270
AT1G80270
AT1G80270
AT1G80270
AT1G63940
AT2G26970
AT5G47250
AT5G56500
AT5G56500
AT1G78120
AT5G59613
AT5G59613
AT1G54220
AT1G54220
AT4G39952
AT5G54580
AT1G47278
AT1G47278
AT1G47278
AT3G25140
AT5G64580
AT1G24330
AT3G44730
AT3G44730
AT2G07671
AT2G20420
AT3G55400
AT2G07705
AT4G26180
AT4G26180
AT5G52370
AT1G72610
AT2G13360
AT2G13360
AT2G13360
AT5G02130
AT2G17870
AT5G51050
AT3G14140
AT4G20010
AT1G67750
AT1G71060
AT3G54660
AT4G26670
AT2G04940
AT4G37000
AT2G41670
AT5G17770
ATMG00170
AT1G56340
AT3G16565
AT3G16565
AT3G16565
AT2G33450
AT3G47520
AT1G67230
AT1G36390
AT1G36390
AT1G72750
AT1G77090
AT3G22150
AT3G22150
AT1G10510
AT3G13770
AT5G48970
ATMG00550
AT2G21350
AT3G15352
AT3G15352
AT3G15352
AT3G15352
AT4G00740
AT4G00740
AT1G32415
AT2G17130
AT2G07771
AT1G74260
AT2G46390
AT5G52060
AT4G16450
AT4G16450
AT4G14145
AT5G63400
AT5G16420
AT5G16420
AT5G16420
AT5G16420
ATMG01370
AT1G80380
AT1G51390
AT5G58330
AT1G74070
AT3G62880
AT3G62880
AT1G80660
AT1G22800
AT1G60500
AT1G59720
AT4G00585
ATMG00720
AT4G08900
AT1G07025
AT4G14695
AT4G14695
AT4G14695
ATMG00560
AT3G47450
ATMG00030
AT3G30775
AT3G30775
AT5G01500
AT4G28220
AT4G28220
ATMG01250
ATMG00890
AT2G26240
AT1G72420
AT1G72420
AT1G72420
AT1G72420
AT1G72420
AT1G72420
ATMG00920
AT5G67490
AT2G46190
AT3G16010
AT3G55650
AT1G12770
AT1G12770
AT1G53580
AT4G19540
AT2G19080
AT3G08610
AT4G20930
AT1G26190
ATMG00580
AT5G14105
AT3G59820
AT3G59820
AT3G59820
AT3G59820
AT1G01860
AT4G29130
AT2G19770
AT4G26965
AT4G26965
AT4G23940
AT1G64880
AT2G21170
AT2G21170
AT5G40930
AT5G40930
AT2G16370
AT2G16370
AT5G05990
AT5G55510
AT1G26460
AT1G55860
AT3G26115
AT3G02090
ATMG01310
AT5G60870
AT5G17560
AT1G74880
AT5G14780
AT5G14780
AT5G14780
AT1G49250
AT4G05400
AT4G05400
AT4G05400
AT1G75200
AT1G80300
AT1G20430
AT5G05620
AT2G17580
AT2G14285
AT3G48170
AT5G14220
AT3G61080
AT1G66520
AT5G44140
AT3G27280
AT3G27280
AT1G30680
AT5G39930
AT1G31817
AT1G69840
AT1G69840
AT1G69840
AT1G69840
AT1G69840
AT1G69840
AT1G69840
AT1G78140
AT5G65620
AT5G09570
AT3G49080
AT3G16890
AT5G54780
AT1G24180
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
AT4G17310
ATMG00285
AT1G66980
AT1G64583
AT1G28960
AT1G28960
AT3G24000
AT1G05270
AT5G57300
AT5G57300
AT5G57300
AT5G57300
AT2G33210
AT3G22310
AT1G07180
ATMG00470
AT5G14660
AT5G14660
AT5G14660
AT5G64210
AT3G05310
AT3G05310
AT3G05310
AT5G59980
AT5G59980
AT1G70890
AT5G23890
AT3G15000
AT3G25740
AT5G56090
AT2G13540
AT3G60150
AT3G56120
AT2G15620
AT4G30700
AT1G55890
AT2G42210
AT2G42210
AT2G42210
AT2G42210
AT2G42210
AT1G44890
ATMG01180
AT2G07696
AT3G04130
AT3G04130
AT1G59870
AT2G39270
AT5G07440
AT5G07440
AT1G72660
AT1G72660
AT1G72660
AT2G31955
AT2G31955
AT2G31955
ATMG00450
AT5G56940
AT3G10860
AT3G10860
AT3G63110
AT3G30770
AT1G67700
AT1G67700
AT1G29710
AT5G49940
AT4G12590
AT4G02380
AT1G69410
AT3G20240
AT5G44090
AT5G13630
AT1G78260
AT5G32470
AT1G56060
AT1G56060
AT5G18800
AT5G18800
AT2G14560
AT2G19950
AT5G42450
AT5G54950
AT5G64950
AT3G12260
AT2G05840
AT4G03240
AT3G07480
ATMG01100
AT2G26800
AT2G26800
AT3G45300
AT2G01130
AT1G76030
AT1G09920
AT2G20140
AT1G76450
AT3G45740
AT3G45740
AT2G21550
AT1G63080
AT1G63080
AT1G63080
AT2G44620
AT1G80230
AT3G22370
AT2G04039
AT2G10550
AT5G56470
AT4G05590
AT4G05590
AT4G05590
AT1G10890
AT2G42080
ATMG00690
AT3G61440
AT3G61440
AT1G15870
AT3G10140
AT1G29870
AT2G03640
AT2G03640
AT2G03640
AT3G25120
AT4G21090
AT4G21090
AT4G21090
AT1G80410
AT2G16070
AT1G80070
AT4G29120
AT4G23885
AT1G06520
AT1G07930
AT3G28700
AT3G28700
AT3G28700
AT4G28060
AT3G20930
AT3G07770
AT3G07770
AT3G07770
AT2G47690
AT5G50370
AT3G21400
AT3G18770
ATMG00900
AT5G27540
AT5G27540
AT1G01930
AT3G20970
ATMG00260
AT4G32210
AT1G29310
AT1G29310
AT2G04030
AT1G13900
AT1G52160
AT1G74470
ATMG00710
AT1G66240
AT2G28050
AT3G01020
AT1G78630
AT2G04350
AT2G04350
AT1G24360
AT1G57610
AT1G57610
AT1G57610
AT1G57610
AT4G20760
AT1G80500
AT1G80500
AT1G10270
AT3G20000
AT3G20000
AT1G02930
AT1G02930
AT2G09990
AT5G64400
AT3G17910
AT1G68260
AT3G18240
AT3G18240
AT4G36580
AT1G68010
AT3G12580
AT2G02050
AT2G13800
AT2G13800
AT3G47930
AT1G62750
AT2G13790
AT3G28570
AT1G77180
AT1G77180
AT5G62810
AT4G14615
AT1G76150
AT4G11170
AT4G31500
AT4G33010
AT4G33010
AT3G14270
AT3G14270
AT2G40890
AT1G77940
AT1G61980
AT1G61980
AT1G61980
AT2G14120
AT2G14120
AT1G79470
AT5G11630
AT5G11630
AT5G64970
AT2G07702
AT4G15640
ATMG00130
AT2G05520
AT1G79930
AT4G39980
AT3G08580
AT3G08580
AT2G21640
AT2G25530
AT5G60730
AT1G74360
AT1G24793
AT1G24793
AT3G01910
AT5G09300
AT3G48250
AT1G70730
AT4G35260
AT1G76060
AT4G22930
AT4G22930
AT1G69485
AT5G09420
AT1G07615
AT5G09470
AT5G33320
AT3G59280
AT3G59280
AT5G05200
AT5G58970
AT5G58970
AT1G12830
AT2G46050
AT1G68820
AT2G07715
ATMG01200
AT5G63000
AT3G08950
AT5G12470
AT5G54180
ATMG00880
AT5G44710
AT2G01720
AT2G14170
AT2G01970
AT1G15120
AT1G15120
AT1G07210
AT3G20040
AT5G54600
AT4G08430
AT2G25570
AT2G25570
AT2G05070
AT1G65290
AT2G07681
AT1G62680
